Date,NSE500TRI
24-Oct-2007,5852.27
25-Oct-2007,5920.08
26-Oct-2007,6056.4
29-Oct-2007,6229.48
30-Oct-2007,6213.9
31-Oct-2007,6260.72
01-Nov-2007,6197.02
02-Nov-2007,6265.64
05-Nov-2007,6219.96
06-Nov-2007,6193.14
07-Nov-2007,6184.61
08-Nov-2007,6109.19
09-Nov-2007,6088.74
12-Nov-2007,6044.01
13-Nov-2007,6145.32
14-Nov-2007,6386.74
15-Nov-2007,6414.7
16-Nov-2007,6434.6
19-Nov-2007,6492.24
20-Nov-2007,6361.75
21-Nov-2007,6079.93
22-Nov-2007,6019.93
23-Nov-2007,6129.76
26-Nov-2007,6272.09
27-Nov-2007,6260.36
28-Nov-2007,6194.51
29-Nov-2007,6176.66
30-Nov-2007,6344.24
03-Dec-2007,6475.04
04-Dec-2007,6518.49
05-Dec-2007,6619.98
06-Dec-2007,6620.45
07-Dec-2007,6638.82
10-Dec-2007,6654.12
11-Dec-2007,6765.06
12-Dec-2007,6857.89
13-Dec-2007,6797.11
14-Dec-2007,6806.04
17-Dec-2007,6489.28
18-Dec-2007,6469.57
19-Dec-2007,6474.54
20-Dec-2007,6477.08
24-Dec-2007,6679.5
26-Dec-2007,6817.37
27-Dec-2007,6824.87
28-Dec-2007,6889.94
31-Dec-2007,6981.86
01-Jan-2008,7020.78
02-Jan-2008,7090.22
03-Jan-2008,7095.97
04-Jan-2008,7174.73
07-Jan-2008,7171.53
08-Jan-2008,7119.57
09-Jan-2008,7108.62
10-Jan-2008,6936.51
11-Jan-2008,6973.48
14-Jan-2008,7021.9
15-Jan-2008,6887.42
16-Jan-2008,6734.66
17-Jan-2008,6716.67
18-Jan-2008,6422.91
21-Jan-2008,5770.56
22-Jan-2008,5390.8
23-Jan-2008,5759.97
24-Jan-2008,5564.5
25-Jan-2008,5955.85
28-Jan-2008,5865.04
29-Jan-2008,5856.89
30-Jan-2008,5719.17
31-Jan-2008,5671.45
01-Feb-2008,5804.28
04-Feb-2008,5987.51
05-Feb-2008,6025.58
06-Feb-2008,5877.01
07-Feb-2008,5682.34
08-Feb-2008,5629.82
11-Feb-2008,5333.73
12-Feb-2008,5291.45
13-Feb-2008,5367.06
14-Feb-2008,5670.13
15-Feb-2008,5786.39
18-Feb-2008,5771.63
19-Feb-2008,5781.29
20-Feb-2008,5647.69
21-Feb-2008,5688.39
22-Feb-2008,5607.45
25-Feb-2008,5674.68
26-Feb-2008,5751.96
27-Feb-2008,5754.63
28-Feb-2008,5749.93
29-Feb-2008,5692.94
03-Mar-2008,5403.44
04-Mar-2008,5281.21
05-Mar-2008,5307.79
07-Mar-2008,5120.93
10-Mar-2008,5127.99
11-Mar-2008,5253.98
12-Mar-2008,5235.37
13-Mar-2008,4941.58
14-Mar-2008,5050.93
17-Mar-2008,4756.27
18-Mar-2008,4756.88
19-Mar-2008,4776.51
24-Mar-2008,4774.74
25-Mar-2008,5066.35
26-Mar-2008,5050.03
27-Mar-2008,5043.5
28-Mar-2008,5185.81
31-Mar-2008,4996.1
01-Apr-2008,4985.13
02-Apr-2008,5009.08
03-Apr-2008,5015.51
04-Apr-2008,4894.95
07-Apr-2008,5002.77
08-Apr-2008,4972.21
09-Apr-2008,5020.92
10-Apr-2008,5003.42
11-Apr-2008,5043.92
15-Apr-2008,5143.58
16-Apr-2008,5172
17-Apr-2008,5261.06
21-Apr-2008,5355.07
22-Apr-2008,5382.8
23-Apr-2008,5362.43
24-Apr-2008,5334.15
25-Apr-2008,5437.27
28-Apr-2008,5429.89
29-Apr-2008,5530.03
30-Apr-2008,5515.51
02-May-2008,5591.76
05-May-2008,5575.61
06-May-2008,5509.83
07-May-2008,5485.14
08-May-2008,5427.07
09-May-2008,5311.79
12-May-2008,5314.67
13-May-2008,5282.29
14-May-2008,5334.41
15-May-2008,5436.38
16-May-2008,5487.09
20-May-2008,5435.86
21-May-2008,5456.97
22-May-2008,5359.67
23-May-2008,5277.96
26-May-2008,5180.18
27-May-2008,5156.26
28-May-2008,5218.12
29-May-2008,5154.3
30-May-2008,5180.88
02-Jun-2008,5042.24
03-Jun-2008,5013.63
04-Jun-2008,4866.76
05-Jun-2008,4938.99
06-Jun-2008,4881.28
09-Jun-2008,4726.14
10-Jun-2008,4672.74
11-Jun-2008,4753.55
12-Jun-2008,4771.13
13-Jun-2008,4757.18
16-Jun-2008,4816.73
17-Jun-2008,4913.73
18-Jun-2008,4846.21
19-Jun-2008,4757.76
20-Jun-2008,4597.42
23-Jun-2008,4473.88
24-Jun-2008,4398.52
25-Jun-2008,4453.51
26-Jun-2008,4492.92
27-Jun-2008,4314.87
30-Jun-2008,4196.57
01-Jul-2008,4029.47
02-Jul-2008,4224.95
03-Jul-2008,4060.41
04-Jul-2008,4164.78
07-Jul-2008,4203.68
08-Jul-2008,4175.15
09-Jul-2008,4352.74
10-Jul-2008,4357.9
11-Jul-2008,4238.37
14-Jul-2008,4226.68
15-Jul-2008,4046.78
16-Jul-2008,4002.42
17-Jul-2008,4129.87
18-Jul-2008,4265.39
21-Jul-2008,4320.24
22-Jul-2008,4407.42
23-Jul-2008,4663.43
24-Jul-2008,4629.19
25-Jul-2008,4534.65
28-Jul-2008,4556.92
29-Jul-2008,4400.75
30-Jul-2008,4531.33
31-Jul-2008,4542.09
01-Aug-2008,4631.28
04-Aug-2008,4641.26
05-Aug-2008,4752.66
06-Aug-2008,4756.28
07-Aug-2008,4765.67
08-Aug-2008,4778.13
11-Aug-2008,4874.01
12-Aug-2008,4806.6
13-Aug-2008,4782.51
14-Aug-2008,4669.75
18-Aug-2008,4628.24
19-Aug-2008,4603.84
20-Aug-2008,4652.12
21-Aug-2008,4517.48
22-Aug-2008,4551.66
25-Aug-2008,4562.04
26-Aug-2008,4564.01
27-Aug-2008,4520.46
28-Aug-2008,4444.68
29-Aug-2008,4592.47
01-Sep-2008,4583.48
02-Sep-2008,4739.19
04-Sep-2008,4690.73
05-Sep-2008,4594.26
08-Sep-2008,4710.72
09-Sep-2008,4692.9
10-Sep-2008,4623.17
11-Sep-2008,4525.34
12-Sep-2008,4452.9
15-Sep-2008,4275.96
16-Sep-2008,4256.85
17-Sep-2008,4177.68
18-Sep-2008,4178.96
19-Sep-2008,4370.33
22-Sep-2008,4353.02
23-Sep-2008,4264.47
24-Sep-2008,4293.42
25-Sep-2008,4248.38
26-Sep-2008,4119.23
29-Sep-2008,3966.46
30-Sep-2008,4033.31
01-Oct-2008,4065.23
03-Oct-2008,3935.35
06-Oct-2008,3704.65
07-Oct-2008,3680.32
08-Oct-2008,3552.49
10-Oct-2008,3306.78
13-Oct-2008,3500.37
14-Oct-2008,3540.86
15-Oct-2008,3367.11
16-Oct-2008,3316.86
17-Oct-2008,3147.7
20-Oct-2008,3178.63
21-Oct-2008,3286.2
22-Oct-2008,3137.27
23-Oct-2008,3014.86
24-Oct-2008,2684.89
27-Oct-2008,2603.77
28-Oct-2008,2764.52
29-Oct-2008,2769.12
31-Oct-2008,2937.1
03-Nov-2008,3089.26
04-Nov-2008,3195.16
05-Nov-2008,3074.55
06-Nov-2008,2978.5
07-Nov-2008,3051.36
10-Nov-2008,3217.47
11-Nov-2008,3038.42
12-Nov-2008,2955.2
14-Nov-2008,2908.03
17-Nov-2008,2872.09
18-Nov-2008,2763.8
19-Nov-2008,2712.27
20-Nov-2008,2624.18
21-Nov-2008,2728.11
24-Nov-2008,2738.47
25-Nov-2008,2692.74
26-Nov-2008,2759.19
28-Nov-2008,2762.29
01-Dec-2008,2703.3
02-Dec-2008,2678.22
03-Dec-2008,2693
04-Dec-2008,2814.48
05-Dec-2008,2749.09
08-Dec-2008,2799.96
10-Dec-2008,2922.63
11-Dec-2008,2932.86
12-Dec-2008,2943.29
15-Dec-2008,3012.1
16-Dec-2008,3084.03
17-Dec-2008,2993.69
18-Dec-2008,3097.9
19-Dec-2008,3128.27
22-Dec-2008,3092.64
23-Dec-2008,3021.47
24-Dec-2008,2980.5
26-Dec-2008,2924.21
29-Dec-2008,2985.5
30-Dec-2008,3045.7
31-Dec-2008,3034.27
01-Jan-2009,3120.78
02-Jan-2009,3146.16
05-Jan-2009,3216.34
06-Jan-2009,3213.37
07-Jan-2009,3002.09
09-Jan-2009,2941.36
12-Jan-2009,2855.19
13-Jan-2009,2823.93
14-Jan-2009,2908.7
15-Jan-2009,2819.7
16-Jan-2009,2893.93
19-Jan-2009,2913.55
20-Jan-2009,2872.65
21-Jan-2009,2790.04
22-Jan-2009,2782.88
23-Jan-2009,2739.89
27-Jan-2009,2814.71
28-Jan-2009,2893.09
29-Jan-2009,2874.15
30-Jan-2009,2924.48
02-Feb-2009,2831.64
03-Feb-2009,2836.76
04-Feb-2009,2851.15
05-Feb-2009,2829.09
06-Feb-2009,2887.59
09-Feb-2009,2962.56
10-Feb-2009,2978.02
11-Feb-2009,2971.88
12-Feb-2009,2947.72
13-Feb-2009,2998.71
16-Feb-2009,2904.68
17-Feb-2009,2831.07
18-Feb-2009,2833.77
19-Feb-2009,2843.05
20-Feb-2009,2790.38
24-Feb-2009,2777.21
25-Feb-2009,2800
26-Feb-2009,2812.51
27-Feb-2009,2799.86
02-Mar-2009,2720.41
03-Mar-2009,2671.91
04-Mar-2009,2686.65
05-Mar-2009,2625.42
06-Mar-2009,2653.54
09-Mar-2009,2606.43
12-Mar-2009,2643.02
13-Mar-2009,2736.25
16-Mar-2009,2802.81
17-Mar-2009,2788.56
18-Mar-2009,2829.82
19-Mar-2009,2843.54
20-Mar-2009,2836.31
23-Mar-2009,2956.74
24-Mar-2009,2948.6
25-Mar-2009,2990.16
26-Mar-2009,3067.84
27-Mar-2009,3106.95
30-Mar-2009,2995.36
31-Mar-2009,3042.29
01-Apr-2009,3081.93
02-Apr-2009,3220.24
06-Apr-2009,3279.09
08-Apr-2009,3364.36
09-Apr-2009,3375.59
13-Apr-2009,3445.88
15-Apr-2009,3568.33
16-Apr-2009,3439.19
17-Apr-2009,3464
20-Apr-2009,3476.15
21-Apr-2009,3464.15
22-Apr-2009,3427.36
23-Apr-2009,3508.37
24-Apr-2009,3566.72
27-Apr-2009,3546.6
28-Apr-2009,3432.18
29-Apr-2009,3531.14
04-May-2009,3697.05
05-May-2009,3724.38
06-May-2009,3684.14
07-May-2009,3754.89
08-May-2009,3707.7
11-May-2009,3645.06
12-May-2009,3746.99
13-May-2009,3711.97
14-May-2009,3695.13
15-May-2009,3758.26
18-May-2009,4367.97
19-May-2009,4388.93
20-May-2009,4432.18
21-May-2009,4413.89
22-May-2009,4450.24
25-May-2009,4512.12
26-May-2009,4390.08
27-May-2009,4565.99
28-May-2009,4626.22
29-May-2009,4748.52
01-Jun-2009,4847.08
02-Jun-2009,4830.24
03-Jun-2009,4850.13
04-Jun-2009,4920.13
05-Jun-2009,4923.41
08-Jun-2009,4727.37
09-Jun-2009,4858.26
10-Jun-2009,4955.23
11-Jun-2009,4927.92
12-Jun-2009,4867.79
15-Jun-2009,4774.02
16-Jun-2009,4834.87
17-Jun-2009,4655.66
18-Jun-2009,4534.33
19-Jun-2009,4596
22-Jun-2009,4529.14
23-Jun-2009,4545.55
24-Jun-2009,4607.54
25-Jun-2009,4562.43
26-Jun-2009,4680.3
29-Jun-2009,4725.82
30-Jun-2009,4612.22
01-Jul-2009,4657.34
02-Jul-2009,4689.16
03-Jul-2009,4744.42
06-Jul-2009,4488.87
07-Jul-2009,4500.61
08-Jul-2009,4384.45
09-Jul-2009,4399.77
10-Jul-2009,4318.72
13-Jul-2009,4258.76
14-Jul-2009,4412.18
15-Jul-2009,4575.52
16-Jul-2009,4584.92
17-Jul-2009,4717.84
20-Jul-2009,4836.31
21-Jul-2009,4799.15
22-Jul-2009,4748.83
23-Jul-2009,4857.22
24-Jul-2009,4915.78
27-Jul-2009,4940.67
28-Jul-2009,4964.88
29-Jul-2009,4911.13
30-Jul-2009,4959.57
31-Jul-2009,5017.07
03-Aug-2009,5097
04-Aug-2009,5073.93
05-Aug-2009,5102.09
06-Aug-2009,4989.51
07-Aug-2009,4884.37
10-Aug-2009,4833.16
11-Aug-2009,4863.59
12-Aug-2009,4854.68
13-Aug-2009,5011.31
14-Aug-2009,4999.94
17-Aug-2009,4808.92
18-Aug-2009,4889.14
19-Aug-2009,4810.85
20-Aug-2009,4870.91
21-Aug-2009,4938.48
24-Aug-2009,5043.28
25-Aug-2009,5063.23
26-Aug-2009,5098.55
27-Aug-2009,5113.47
28-Aug-2009,5157.41
31-Aug-2009,5125.18
01-Sep-2009,5076.24
02-Sep-2009,5058.26
03-Sep-2009,5053.4
04-Sep-2009,5124.88
07-Sep-2009,5240.3
08-Sep-2009,5247.78
09-Sep-2009,5242.18
10-Sep-2009,5238.38
11-Sep-2009,5229.9
14-Sep-2009,5223.47
15-Sep-2009,5309.07
16-Sep-2009,5370.98
17-Sep-2009,5376.49
18-Sep-2009,5406.31
22-Sep-2009,5438.89
23-Sep-2009,5384.17
24-Sep-2009,5401.01
25-Sep-2009,5401.62
29-Sep-2009,5442.73
30-Sep-2009,5505.04
01-Oct-2009,5505.55
05-Oct-2009,5408.86
06-Oct-2009,5410.55
07-Oct-2009,5403.85
08-Oct-2009,5426
09-Oct-2009,5385.94
12-Oct-2009,5480.16
14-Oct-2009,5559.8
15-Oct-2009,5568.09
16-Oct-2009,5609.27
17-Oct-2009,5625.43
20-Oct-2009,5606.9
21-Oct-2009,5553.28
22-Oct-2009,5468.68
23-Oct-2009,5488.66
26-Oct-2009,5439.22
27-Oct-2009,5295.48
28-Oct-2009,5281.23
29-Oct-2009,5192.46
30-Oct-2009,5152.97
03-Nov-2009,4984.83
04-Nov-2009,5130.29
05-Nov-2009,5215.33
06-Nov-2009,5283.7
09-Nov-2009,5385.88
10-Nov-2009,5396.47
11-Nov-2009,5525.23
12-Nov-2009,5462.67
13-Nov-2009,5503.32
16-Nov-2009,5567.28
17-Nov-2009,5565.42
18-Nov-2009,5570.78
19-Nov-2009,5496.65
20-Nov-2009,5547.65
23-Nov-2009,5592.11
24-Nov-2009,5589.51
25-Nov-2009,5597.19
26-Nov-2009,5512.63
27-Nov-2009,5442.62
30-Nov-2009,5544.82
01-Dec-2009,5639.77
02-Dec-2009,5650.08
03-Dec-2009,5680.95
04-Dec-2009,5669.82
07-Dec-2009,5617.49
08-Dec-2009,5691.44
09-Dec-2009,5669.68
10-Dec-2009,5695.91
11-Dec-2009,5675.32
14-Dec-2009,5660.02
15-Dec-2009,5582.18
16-Dec-2009,5587.71
17-Dec-2009,5603.95
18-Dec-2009,5555.3
21-Dec-2009,5527.63
22-Dec-2009,5579.3
23-Dec-2009,5721.53
24-Dec-2009,5755.88
29-Dec-2009,5769.13
30-Dec-2009,5764.6
31-Dec-2009,5794.34
04-Jan-2010,5846.16
05-Jan-2010,5910.99
06-Jan-2010,5919.82
07-Jan-2010,5904.93
08-Jan-2010,5896.59
11-Jan-2010,5933.16
12-Jan-2010,5878.63
13-Jan-2010,5910.61
14-Jan-2010,5957.25
15-Jan-2010,5980.93
18-Jan-2010,6023.08
19-Jan-2010,5982.6
20-Jan-2010,5961.69
21-Jan-2010,5813.91
22-Jan-2010,5770.41
25-Jan-2010,5727.39
27-Jan-2010,5522.82
28-Jan-2010,5538.95
29-Jan-2010,5563.86
01-Feb-2010,5618.39
02-Feb-2010,5540.8
03-Feb-2010,5640.1
04-Feb-2010,5543.78
05-Feb-2010,5388.92
06-Feb-2010,5446.78
08-Feb-2010,5447.37
09-Feb-2010,5497.02
10-Feb-2010,5464.54
11-Feb-2010,5523.38
15-Feb-2010,5486.68
16-Feb-2010,5538.18
17-Feb-2010,5587.61
18-Feb-2010,5553.36
19-Feb-2010,5495.54
22-Feb-2010,5484.33
23-Feb-2010,5478.25
24-Feb-2010,5466.15
25-Feb-2010,5455.03
26-Feb-2010,5529.01
02-Mar-2010,5615.73
03-Mar-2010,5692.83
04-Mar-2010,5709.57
05-Mar-2010,5720.18
08-Mar-2010,5743.6
09-Mar-2010,5696.23
10-Mar-2010,5698.3
11-Mar-2010,5697.03
12-Mar-2010,5697.81
15-Mar-2010,5671.3
16-Mar-2010,5725.18
17-Mar-2010,5766.1
18-Mar-2010,5771.43
19-Mar-2010,5794.77
22-Mar-2010,5734.08
23-Mar-2010,5745.81
25-Mar-2010,5754.44
26-Mar-2010,5780.67
29-Mar-2010,5791.4
30-Mar-2010,5781.06
31-Mar-2010,5781.09
01-Apr-2010,5823.93
05-Apr-2010,5902.6
06-Apr-2010,5911.24
07-Apr-2010,5930.9
08-Apr-2010,5873.05
09-Apr-2010,5911.16
12-Apr-2010,5890.59
13-Apr-2010,5876.71
15-Apr-2010,5844.64
16-Apr-2010,5821.66
19-Apr-2010,5751.88
20-Apr-2010,5791.49
21-Apr-2010,5824.57
22-Apr-2010,5841
23-Apr-2010,5857.63
26-Apr-2010,5877.51
27-Apr-2010,5870.16
28-Apr-2010,5785.4
29-Apr-2010,5816.53
30-Apr-2010,5856.5
03-May-2010,5820.62
04-May-2010,5735.65
05-May-2010,5727.18
06-May-2010,5707.41
07-May-2010,5607.58
10-May-2010,5765.49
11-May-2010,5700.33
12-May-2010,5718.98
13-May-2010,5755.08
14-May-2010,5682.79
17-May-2010,5651.34
18-May-2010,5656.97
19-May-2010,5508.4
20-May-2010,5545.12
21-May-2010,5502.38
24-May-2010,5514.69
25-May-2010,5368.62
26-May-2010,5461.58
27-May-2010,5535.62
28-May-2010,5617.6
31-May-2010,5670.98
01-Jun-2010,5567.02
02-Jun-2010,5621.59
03-Jun-2010,5707.09
04-Jun-2010,5720.93
07-Jun-2010,5622.36
08-Jun-2010,5571.41
09-Jun-2010,5602.35
10-Jun-2010,5680.49
11-Jun-2010,5705.07
14-Jun-2010,5775.42
15-Jun-2010,5799.5
16-Jun-2010,5806.66
17-Jun-2010,5839.72
18-Jun-2010,5818.67
21-Jun-2010,5899.68
22-Jun-2010,5872.78
23-Jun-2010,5887.69
24-Jun-2010,5878.43
25-Jun-2010,5869.74
28-Jun-2010,5954.99
29-Jun-2010,5894.97
30-Jun-2010,5944.93
01-Jul-2010,5898.7
02-Jul-2010,5894.38
05-Jul-2010,5890.59
06-Jul-2010,5936.42
07-Jul-2010,5899.14
08-Jul-2010,5953.53
09-Jul-2010,6003.71
12-Jul-2010,6022.21
13-Jul-2010,6044.62
14-Jul-2010,6028.62
15-Jul-2010,6014.55
16-Jul-2010,6044.09
19-Jul-2010,6042.72
20-Jul-2010,6023.89
21-Jul-2010,6056.77
22-Jul-2010,6097.16
23-Jul-2010,6090.1
26-Jul-2010,6055.59
27-Jul-2010,6070.96
28-Jul-2010,6051.9
29-Jul-2010,6047.58
30-Jul-2010,6027.16
02-Aug-2010,6092.27
03-Aug-2010,6109
04-Aug-2010,6130.57
05-Aug-2010,6119.44
06-Aug-2010,6114.89
09-Aug-2010,6168.62
10-Aug-2010,6139.65
11-Aug-2010,6109.66
12-Aug-2010,6122.25
13-Aug-2010,6164.95
16-Aug-2010,6135.59
17-Aug-2010,6141.85
18-Aug-2010,6199.02
19-Aug-2010,6241.24
20-Aug-2010,6238.3
23-Aug-2010,6273.62
24-Aug-2010,6232.59
25-Aug-2010,6174.83
26-Aug-2010,6189.5
27-Aug-2010,6133.11
30-Aug-2010,6142.76
31-Aug-2010,6115.32
01-Sep-2010,6205.04
02-Sep-2010,6215.97
03-Sep-2010,6233.65
06-Sep-2010,6328.32
07-Sep-2010,6353.96
08-Sep-2010,6369.18
09-Sep-2010,6398.41
13-Sep-2010,6497.31
14-Sep-2010,6518.02
15-Sep-2010,6562.35
16-Sep-2010,6512.7
17-Sep-2010,6583.73
20-Sep-2010,6656.15
21-Sep-2010,6650.75
22-Sep-2010,6628.08
23-Sep-2010,6604.48
24-Sep-2010,6662.05
27-Sep-2010,6694.77
28-Sep-2010,6697.78
29-Sep-2010,6651.03
30-Sep-2010,6649.82
01-Oct-2010,6776.29
04-Oct-2010,6804.44
05-Oct-2010,6814.04
06-Oct-2010,6873.88
07-Oct-2010,6822.39
08-Oct-2010,6795.09
11-Oct-2010,6838.71
12-Oct-2010,6788.04
13-Oct-2010,6915.47
14-Oct-2010,6865.42
15-Oct-2010,6749.27
18-Oct-2010,6753.31
19-Oct-2010,6717.57
20-Oct-2010,6678.21
21-Oct-2010,6803.19
22-Oct-2010,6780.14
25-Oct-2010,6818.29
26-Oct-2010,6796.89
27-Oct-2010,6736.93
28-Oct-2010,6704.1
29-Oct-2010,6718.49
01-Nov-2010,6827.57
02-Nov-2010,6838.43
03-Nov-2010,6879.24
04-Nov-2010,6987.07
05-Nov-2010,7022.56
08-Nov-2010,6991.87
09-Nov-2010,7024.37
10-Nov-2010,7007.95
11-Nov-2010,6917.88
12-Nov-2010,6773.05
15-Nov-2010,6814.38
16-Nov-2010,6670.2
18-Nov-2010,6675.5
19-Nov-2010,6554.59
22-Nov-2010,6671.22
23-Nov-2010,6590.41
24-Nov-2010,6512.08
25-Nov-2010,6409.1
26-Nov-2010,6320.78
29-Nov-2010,6400.43
30-Nov-2010,6461.2
01-Dec-2010,6589.47
02-Dec-2010,6643.39
03-Dec-2010,6588.77
06-Dec-2010,6577.11
07-Dec-2010,6545.86
08-Dec-2010,6451.8
09-Dec-2010,6268.93
10-Dec-2010,6369.16
13-Dec-2010,6439.88
14-Dec-2010,6498.27
15-Dec-2010,6432.74
16-Dec-2010,6479.55
20-Dec-2010,6478.65
21-Dec-2010,6535.45
22-Dec-2010,6525.87
23-Dec-2010,6517.03
24-Dec-2010,6542.35
27-Dec-2010,6526.27
28-Dec-2010,6525.84
29-Dec-2010,6588.03
30-Dec-2010,6630.05
31-Dec-2010,6679.12
03-Jan-2011,6714.84
04-Jan-2011,6701.08
05-Jan-2011,6628.08
06-Jan-2011,6576.67
07-Jan-2011,6422.17
10-Jan-2011,6267.34
11-Jan-2011,6252.09
12-Jan-2011,6366.86
13-Jan-2011,6272.2
14-Jan-2011,6173.44
17-Jan-2011,6155.74
18-Jan-2011,6216.4
19-Jan-2011,6196.81
20-Jan-2011,6215.58
21-Jan-2011,6209.02
24-Jan-2011,6257.72
25-Jan-2011,6204.76
27-Jan-2011,6103.09
28-Jan-2011,5986.22
31-Jan-2011,5982.33
01-Feb-2011,5884.4
02-Feb-2011,5898.33
03-Feb-2011,5989.76
04-Feb-2011,5868.35
07-Feb-2011,5858.39
08-Feb-2011,5755.13
09-Feb-2011,5650.47
10-Feb-2011,5631.88
11-Feb-2011,5735.52
14-Feb-2011,5905.06
15-Feb-2011,5930.52
16-Feb-2011,5939.68
17-Feb-2011,6005.52
18-Feb-2011,5904.47
21-Feb-2011,5955.72
22-Feb-2011,5901.96
23-Feb-2011,5868.56
24-Feb-2011,5682.62
25-Feb-2011,5717.19
28-Feb-2011,5744.78
01-Mar-2011,5940.38
03-Mar-2011,5952.42
04-Mar-2011,5956.69
07-Mar-2011,5879.4
08-Mar-2011,5939.05
09-Mar-2011,5957.61
10-Mar-2011,5927.77
11-Mar-2011,5876.93
14-Mar-2011,5953.63
15-Mar-2011,5865.76
16-Mar-2011,5935.78
17-Mar-2011,5882.95
18-Mar-2011,5818.86
21-Mar-2011,5806.9
22-Mar-2011,5857.31
23-Mar-2011,5920.75
24-Mar-2011,5965.86
25-Mar-2011,6083.21
28-Mar-2011,6117.03
29-Mar-2011,6159
30-Mar-2011,6226.04
31-Mar-2011,6264
01-Apr-2011,6282.41
04-Apr-2011,6373.31
05-Apr-2011,6394.54
06-Apr-2011,6388.77
07-Apr-2011,6400.62
08-Apr-2011,6342.6
11-Apr-2011,6286.58
13-Apr-2011,6404.92
15-Apr-2011,6336.29
18-Apr-2011,6240.42
19-Apr-2011,6252.24
20-Apr-2011,6357.73
21-Apr-2011,6380.52
25-Apr-2011,6376.35
26-Apr-2011,6371.6
27-Apr-2011,6348.81
28-Apr-2011,6297.97
29-Apr-2011,6250.38
02-May-2011,6194.05
03-May-2011,6056.34
04-May-2011,6024.71
05-May-2011,5948.62
06-May-2011,6043.24
09-May-2011,6048.08
10-May-2011,6040.24
11-May-2011,6070.7
12-May-2011,5995.03
13-May-2011,6057.01
16-May-2011,6010.59
17-May-2011,5956.16
18-May-2011,5928.2
19-May-2011,5923.82
20-May-2011,5979.23
23-May-2011,5879.42
24-May-2011,5891.59
25-May-2011,5851.89
26-May-2011,5903.86
27-May-2011,5978.2
30-May-2011,5994.31
31-May-2011,6090.88
01-Jun-2011,6124.68
02-Jun-2011,6080.81
03-Jun-2011,6047.43
06-Jun-2011,6057.77
07-Jun-2011,6090.95
08-Jun-2011,6069.7
09-Jun-2011,6063.17
10-Jun-2011,6032.96
13-Jun-2011,6035.27
14-Jun-2011,6057.51
15-Jun-2011,6006.94
16-Jun-2011,5956.46
17-Jun-2011,5920.21
20-Jun-2011,5791.82
21-Jun-2011,5798.76
22-Jun-2011,5787.57
23-Jun-2011,5818.91
24-Jun-2011,5969.92
27-Jun-2011,6034.03
28-Jun-2011,6054.44
29-Jun-2011,6108.37
30-Jun-2011,6150.71
01-Jul-2011,6149.51
04-Jul-2011,6188.19
05-Jul-2011,6171.91
06-Jul-2011,6169.77
07-Jul-2011,6269.43
08-Jul-2011,6198.16
11-Jul-2011,6155.27
12-Jul-2011,6068.55
13-Jul-2011,6135.48
14-Jul-2011,6160.6
15-Jul-2011,6146.13
18-Jul-2011,6139.66
19-Jul-2011,6180.7
20-Jul-2011,6125.52
21-Jul-2011,6095.46
22-Jul-2011,6189.12
25-Jul-2011,6235.04
26-Jul-2011,6135.85
27-Jul-2011,6117.64
28-Jul-2011,6055.31
29-Jul-2011,6026.92
01-Aug-2011,6049.84
02-Aug-2011,5985.03
03-Aug-2011,5939.43
04-Aug-2011,5874.62
05-Aug-2011,5750.64
08-Aug-2011,5655.43
09-Aug-2011,5597.33
10-Aug-2011,5699.77
11-Aug-2011,5675.94
12-Aug-2011,5616.89
16-Aug-2011,5562.37
17-Aug-2011,5564.47
18-Aug-2011,5445.82
19-Aug-2011,5352.62
22-Aug-2011,5413.73
23-Aug-2011,5468.74
24-Aug-2011,5413.63
25-Aug-2011,5359.1
26-Aug-2011,5252.87
29-Aug-2011,5424.58
30-Aug-2011,5508.31
02-Sep-2011,5553.42
05-Sep-2011,5543.33
06-Sep-2011,5584.97
07-Sep-2011,5657.55
08-Sep-2011,5682.17
09-Sep-2011,5592.52
12-Sep-2011,5473.52
13-Sep-2011,5468.66
14-Sep-2011,5529.78
15-Sep-2011,5593.12
16-Sep-2011,5604.21
19-Sep-2011,5559.34
20-Sep-2011,5656.02
21-Sep-2011,5666.73
22-Sep-2011,5453.29
23-Sep-2011,5395.93
26-Sep-2011,5344.97
27-Sep-2011,5475.03
28-Sep-2011,5444.22
29-Sep-2011,5495.14
30-Sep-2011,5431.79
03-Oct-2011,5329.21
04-Oct-2011,5247.95
05-Oct-2011,5218.18
07-Oct-2011,5343.95
10-Oct-2011,5431.27
11-Oct-2011,5436.69
12-Oct-2011,5555.11
13-Oct-2011,5541.07
14-Oct-2011,5585.27
17-Oct-2011,5575.85
18-Oct-2011,5493.07
19-Oct-2011,5589.13
20-Oct-2011,5541.11
21-Oct-2011,5496.7
24-Oct-2011,5526.77
25-Oct-2011,5602.01
26-Oct-2011,5626.1
28-Oct-2011,5777.31
31-Oct-2011,5758.67
01-Nov-2011,5697.06
02-Nov-2011,5698
03-Nov-2011,5709.46
04-Nov-2011,5739.53
08-Nov-2011,5742.55
09-Nov-2011,5666.26
11-Nov-2011,5603.14
14-Nov-2011,5567.14
15-Nov-2011,5461.14
16-Nov-2011,5418.14
17-Nov-2011,5321.59
18-Nov-2011,5286.51
21-Nov-2011,5162.96
22-Nov-2011,5193.09
23-Nov-2011,5083.16
24-Nov-2011,5141.49
25-Nov-2011,5113.3
28-Nov-2011,5246.28
